id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
22884,Magnum (2018),En cours,Depuis 2018,42,4,76,"Drame, Action","Eric Guggenheim, Peter M. Lenkov","Jay Hernandez, Perdita Weeks, Zachary Knighton",U.S.A.,2.6,7,2.8,556,"A son retour d'Afghanistan, Thomas Magnum, officier décoré de l'unité d'élite des SEAL de la Marine américaine, s'installe à Hawaï. Tout en assurant la sécurité du domaine du richissime Robin Master, Magnum, hébergé sur la propriété dans la maison des invités, officie en tant que détective privé. Pour l'aider à résoudre ses enquêtes, le jeune homme peut compter sur ses frères d'armes, TC et Rick. Quant à Juliet Higgins, la majordome du domaine, accompagnée de ses dobermans Zeus et Apollon, elle se charge de garder un oeil sur Magnum en veillant à ce qu'il n'abuse pas de la générosité de Robin Master.Adaptation de la série Magnum (1980-1988) avec Tom Selleck dans le rôle-titre.",https://fr.web.img6.acsta.net/c_310_420/pictures/18/08/27/12/40/1913104.jpg
3716,Naruto Shippuden,Terminée,2007-2017,25,21,500,"Aventure, Arts Martiaux, Animation",Liam O'Brien (I),"Junko Takeuchi, Nakamura Chie, Noriaki Sugiyama",Japon,,,3.7,4007,"Naruto est de retour !! Après deux ans et demi d'entraînement avec Jiraya, il retrouve ses camarades de l'Académie des ninja ainsi que ses professeurs de Konoha. Tous ont évolué, y compris les ninjas du village de Suna. Seul Kakashi, semble être resté fidèle à lui-même ! Hélas, les retrouvailles sont de courte durée. Gaara, devenu depuis peu Kazekage de son village, est menacé. Tout porte à croire que l'Akatsuki soit à l'origine de l'attaque.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/08/05/16/55/2130716.jpg
8101,The Killing (US),Terminée,2011-2014,42,4,44,"Drame, Policier, Thriller",Veena Sud,"Mireille Enos, Joel Kinnaman, Tyler Ross","U.S.A., Canada",4.5,10,4.2,1910,"Trois histoires distinctes mènent au même meurtre. Les détectives chargés de l'enquête, souvent en désaccord, accumulent les pistes et les suspects. Les répercussions sur leurs vies personnelles et celles des politiciens de Seattle liés à l'affaire sont nombreuses, parfois dramatiques. Alors qu'ils croient tous avoir enterré les erreurs de leur passé et enfoui leurs secrets, tout remonte à la surface...",https://fr.web.img6.acsta.net/c_310_420/pictures/20/10/13/05/17/4758998.jpg
28231,Chaque fidélité,En cours,Depuis 2022,60,1,6,"Drame, Romance","Elisa Amoruso, Laura Colella, Alessandro Fabbri","Lucrezia Guidone, Michele Riondino",Italie,,,3.3,35,Un couple de trentenaires doit faire face aux répercussions sur leur relation quand ils commencent à désirer d’autres personnes.D'après le best-seller de Marco Missiroli.,https://fr.web.img6.acsta.net/c_310_420/pictures/22/01/31/17/30/1290063.jpg
75,Les Soprano,Terminée,1999-2007,50,6,86,Drame,David Chase,"James Gandolfini, Edie Falco, Lorraine Bracco",U.S.A.,,,3.9,9383,"Chef de la mafia et père de famille, Tony Soprano confie ses angoisses au Dr Jennifer Melfi, son psychiatre.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/02/11/14/06/1745187.jpg
18715,Sam,En cours,Depuis 2016,52,6,44,Comédie dramatique,"Claire LeMaréchal, Stéphanie Tchou-Cotta","Natacha Lindinger, Fred Testot, Barbara Cabrita",France,2.8,5,3.6,664,"Sam est mère célibataire et professeur de français au collège. Ses élèves l'apprécient énormément pour sa franchise et ses idées politiquement incorrectes, mais ses actions provoquent de nombreuses plaintes et l’indignation des parents...Adaptée de la série danoise Rita.",https://fr.web.img4.acsta.net/c_310_420/pictures/18/01/05/16/48/1047475.jpg
25886,Sissi,En cours,Depuis 2021,60,2,12,"Historique, Biopic","Andreas Gutzeit, Robert Krause","Dominique Devenport, Jannik Schümann, Desiree Nosbusch","Allemagne, Autriche",3.0,7,3.0,298,"L'impératrice Elisabeth, surnommée Sissi, était une pop star et influenceuse de son temps à la fin du XIXe siècle, une icône en Europe et dans le monde. Ses photos, représentant sa beauté légendaire, sont devenues des articles de merchandising à succès depuis et représentent un symbole de la royauté européenne dans son ensemble.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/11/30/16/15/0765466.jpg
19949,Star Trek: Discovery,En cours,Depuis 2017,45,5,68,"Aventure, Science fiction","Bryan Fuller, Alex Kurtzman","Sonequa Martin-Green, Doug Jones, Anthony Rapp",U.S.A.,3.7,8,3.9,2079,"Après un siècle de silence, les klingons refont surface. Déterminés à réunifier leur empire, ils déclarent la guerre à la Fédération des planètes unies. Officier en disgrâce de la Starfleet, Michael Burnham se retrouve au centre du conflit.",https://fr.web.img4.acsta.net/c_310_420/pictures/17/05/18/09/06/313747.jpg
28964,The Endgame,En cours,Depuis 2022,60,1,10,"Thriller, Action","Nick Wootton, Jake Coburn","Morena Baccarin, Ryan Michelle Bathe, Costa Ronin",U.S.A.,,,3.0,16,"Une génie du crime orchestre plusieurs braquages de banques coordonnés dans un but mystérieux. Parallèlement, une agente du FBI implacable et marginale ne reculera devant rien pour déjouer son ambitieux plan.",https://fr.web.img6.acsta.net/c_310_420/pictures/22/02/21/09/49/3237517.jpg
20198,Altered Carbon,Annulée,2018 - 2020,58,2,18,"Policier, Science fiction, Thriller",Laeta Kalogridis,"Anthony Mackie, Lela Loren, Renée Elise Goldsberry",U.S.A.,2.9,16,4.2,4481,"Takeshi Kovacs est un ancien soldat et seul survivant d’un groupe de guerriers d'élite vaincus lors d’un soulèvement contre le nouvel ordre mondial. Son esprit est emprisonné ""dans la glace"" pendant des siècles, jusqu’à ce que Laurens Bancroft, un homme extrêmement riche et vivant depuis plusieurs siècles lui offre la chance de vivre à nouveau. En échange, Kovacs doit résoudre un meurtre ... celui de Bancroft lui-même.Adapté du roman de Richard Morgan.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/01/30/15/12/3167785.jpg
10224,Au service de la France,En cours,Depuis 2015,26,2,24,"Comédie, Espionnage","Jean-François Halin, Jean-André Yerles, Claire LeMaréchal","Hugo Becker, Wilfred Benaiche, Christophe Kourotchkine",France,3.7,7,4.2,930,"Début des années 1960. Les services secrets français recrutent le jeune André Merleaux, de retour d'Algérie. André se forme auprès de vrais espions davantage préoccupés par leurs notes de frais que par leur mission. La route est longue pour devenir un espion digne de 007 dans un service labyrinthique, kafkaïen et absolument certain de la suprématie française sur le monde.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/03/19/10/11/1492269.jpg
24355,Barbares,En cours,Depuis 2020,45,2,12,"Drame, Guerre, Historique","Jan Martin Scharf, Arne Nolting, Andreas Heckmann","Laurence Rupp, Jeanne Goursaud, David Schütter",Allemagne,,,3.6,1377,"A travers le prisme de la Bataille de Teutobourg en l'an 9 après Jésus-Christ, le destin de trois jeunes gens qui de l'innocence à la culpabilité, de la loyauté à la trahison et de l'amour à la haine.",https://fr.web.img3.acsta.net/c_310_420/pictures/20/10/22/10/49/3698866.jpg
238,Dr House,Terminée,2004-2012,44,8,177,"Comédie dramatique, Drame, Médical",David Shore,"Hugh Laurie, Robert Sean Leonard, Jesse Spencer",U.S.A.,,,4.3,62417,"Le Dr Greg House est un médecin revêche qui ne fait confiance à personne, et encore moins à ses patients. Irrévérencieux et controversé, il n'en serait que plus heureux s'il pouvait ne pas adresser la parole à ses patients. Mais House est un brillant médecin. Et avec son équipe d'experts, il est prêt à tout pour résoudre les cas médicaux les plus mystérieux et sauver des vies.",https://fr.web.img3.acsta.net/c_310_420/pictures/22/04/01/11/50/1018209.jpg
19647,The Good Place,Terminée,2016-2020,22,4,51,"Aventure, Comédie",Michael Schur,"Kristen Bell, Ted Danson, William Jackson Harper",U.S.A.,3.6,8,4.2,2629,"Après avoir été percutée et tuée par un semi-remorque, Eleanor se réveille dans ce qui semble être la vie après la mort. Lorsque Michael, l'Architecte des lieux, lui apprend qu'elle est au ""Bon endroit"" compte tenu ses bonnes actions, elle réalise qu'elle a été confondue avec quelqu'un d'autre. L'arrivée d'Eleanor pourrait bien mettre en péril l'équilibre de ce monde où personne ne jure ou ne boit de l'alcool à outrance. La jeune femme va devoir travailler sur elle-même afin de devenir une meilleure personne si elle souhaite conserver sa place dans l'au-delà. Bien entendu, elle sera épaulée par de nouvelles connaissances à l'instar de Chidi, son ""âme soeur"" qui voit toujours le bon côté des gens, ses voisins un peu trop parfaits Tahani et Jianyu, et enfin Janet, véritable source de savoir ambulante...",https://fr.web.img5.acsta.net/c_310_420/pictures/18/11/26/12/29/3770421.jpg
19414,Sword Art Online,En cours,Depuis 2012,24,5,96,"Aventure, Fantastique, Animation","Reki Kawahara, Tomohiko Itō","Yoshitsugu Matsuoka, Haruka Tomatsu, Hiroaki Hirata",Japon,,,4.2,910,"En 2022, l'humanité a réussi à créer une réalité virtuelle. Grâce à un casque, les humains peuvent se plonger entièrement dans le monde virtuel en étant comme déconnectés de la réalité, et Sword Art Online est le premier MMORPG a utiliser ce système. Mais voila que le premier jour de jeu, 10 000 personnes se retrouvent piégées dans cette réalité virtuelle par son créateur : Akihiko Kayaba. Le seul moyen d'en sortir est de finir le jeu. Mais ce ne sera pas facile de sortir de ce monde virtuel puisque si un joueur perd la partie, il meurt également dans la vraie vie. Kirito décide alors de partir à la conquête du jeu en solo, avec pour avantage le fait de faire partie des 1 000 ex-bêta-testeurs.",https://fr.web.img5.acsta.net/c_310_420/pictures/19/07/09/11/04/5921608.jpg
24283,Alta Mar,En cours,Depuis 2019,50,3,22,"Drame, Policier, Thriller","Gema R. Neira, Ramón Campos","Ivana Baquero, Jon Kortajarena, Alejandra Onieva",Espagne,,,3.6,615,"Dans les années 1940, un luxueux paquebot relie l'Espagne à Rio de Janeiro. À son bord, deux sœurs inséparables, un bel officier, et quelques cadavres mystérieux...",https://fr.web.img6.acsta.net/c_310_420/pictures/19/05/06/17/59/4331632.jpg?coixp=50&coiyp=62
4114,Glee,Terminée,2009-2015,42,6,121,"Comédie, Comédie musicale","Ryan Murphy, Brad Falchuk, Ian Brennan","Matthew Morrison, Chris Colfer, Jane Lynch",U.S.A.,,,3.7,13487,"Professeur d'espagnol au sein du lycée McKinley, Will Schuester décide de prendre la direction du club de chant de son établissement, laissé bien mal en point par son prédécesseur. Ravivant dans le même temps ses aspirations de jeunesse et la jalousie de sa femme, Will va déployer tout son enthousiasme afin de constituer un nouveau groupe, composé de plusieurs élèves n'ayant rien à voir les uns avec les autres. Losers, footballeurs, intellos, pom-pom girls... Tout ce petit monde va tenter de cohabiter tant bien que mal afin de ramener le ""Glee Club"" au prestigieux rang qu'il tenait bien des années auparavant...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/77/24/42/19689386.jpg
18040,Marseille,Terminée,Depuis2016,52,2,16,Drame,"Dan Franck, Florent Siri","Gérard Depardieu, Benoît Magimel, Géraldine Pailhas",France,1.7,10,3.1,1643,"Robert Taro est maire de Marseille depuis 25 ans. Les prochaines élections municipales vont l'opposer à l'homme qu'il avait choisi pour lui succéder, un jeune loup aux dents longues. Les deux candidats vont se livrer un combat sans merci au terme duquel un seul sortira vainqueur. Une lutte au couteau s'engage, tournant autour de la vengeance et animée par les barons de la drogue, les politiciens, les syndicats et les acteurs politiques de la ville.",https://fr.web.img3.acsta.net/c_310_420/pictures/18/02/09/10/05/3417026.jpg
24434,Ragnarök,En cours,Depuis 2020,45,2,12,"Drame, Fantastique",Adam Price,"David Stakston, Jonas Strand Gravli, Herman Tømmeraas","Norvège, Danemark",3.0,5,3.7,2996,"Dans un village norvégien pollué et troublé par la fonte des glaciers, la fin des temps semble bien réelle. Mais un combat doit opposer une légende à un mal ancestral.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/12/05/09/14/4556356.jpg
19998,Frontier,En cours,Depuis 2016,60,3,18,"Aventure, Drame","Brad Peyton, Rob Blackie, Peter Blackie","Jason Momoa, Landon Liboiron, Zoe Boyle","U.S.A., Canada",,,3.9,719,"Au 18e siècle, en Amérique du Nord, trappeurs et entrepreneurs s’affrontent pour arracher le contrôle de la traite des fourrures à la Compagnie de la Baie d'Hudson.",https://fr.web.img3.acsta.net/c_310_420/pictures/16/10/31/14/22/545983.jpg
21839,Kingdom,En cours,Depuis 2019,60,2,12,"Epouvante-horreur, Historique, Thriller",Kim Seong-hun,"Ji-hoon Ju, Ryu Seung-Ryong, Doona Bae",Corée du Sud,,,4.2,1429,"Dans un royaume rongé par la corruption et la famine, un mystérieux fléau se propage et les morts se transforment en monstres. Le prince héritier, accusé de trahison mais prêt à tout pour sauver son peuple, se donne pour mission de découvrir l'origine de ce mal qui sévit dans l'ombre.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/12/24/09/53/1626925.jpg
24907,La Légende de Vox Machina,En cours,Depuis 2022,45,2,24,"Aventure, Fantastique, Animation",Matthew Mercer,"Ashley Johnson, Laura Bailey, Taliesin Jaffe",U.S.A.,,,4.1,120,Un groupe de jeunes aventuriers partent dans une quête afin de sauver leur royaume de monstres terrifiants et de la magie noire...,https://fr.web.img3.acsta.net/c_310_420/pictures/21/10/28/17/25/5492291.jpg
22512,La Vérité sur l'affaire Harry Quebert,Terminée,Depuis2018,52,1,10,"Drame, Policier, Thriller","Lynnie Greene, Richard Levine","Patrick Dempsey, Ben Schnetzer, Damon Wayans Jr.",U.S.A.,2.3,10,3.8,639,"À New York, au printemps 2008, alors que l’Amérique bruisse des prémices de l’élection présidentielle, Marcus Goldman, un jeune écrivain à succès, est incapable d’écrire le nouveau roman qu’il doit remettre à son éditeur. À quelques mois de l’échéance qui lui a été donnée, tout bascule soudain pour lui : son ami et professeur d’université, Harry Quebert, l’un des écrivains les plus respectés du pays, est rattrapé par son passé et se retrouve accusé d’avoir assassiné en 1975 Nola Kellergan, une jeune fille, avec qui il aurait eu une liaison. Convaincu de l’innocence d’Harry, Marcus abandonne tout pour se rendre dans le New Hampshire et mener son enquête.Adaptation du best-seller de Joël Dicker, La Vérité sur l'affaire Harry Quebert",https://fr.web.img6.acsta.net/c_310_420/pictures/18/04/11/16/56/2555984.jpg
177,Les Frères Scott,Terminée,2003-2012,42,9,188,Drame,Mark Schwahn,"James Lafferty, Bethany Joy Lenz, Sophia Bush",U.S.A.,,,3.3,37297,"Lucas et Nathan, deux demi-frères que tout sépare, se retrouvent rivaux non seulement sur le terrain de leur équipe de basket mais aussi dans le coeur d'une fille.",https://fr.web.img4.acsta.net/c_310_420/pictures/18/11/08/12/31/1854420.jpg
7934,Pretty Little Liars,Terminée,2010-2017,42,7,162,Drame,I. Marlene King,"Lucy Hale, Troian Bellisario, Ashley Benson",U.S.A.,,,4.2,9854,Quatre adolescentes reçoivent de mystérieux messages d'une ancienne amie qui a disparu un an plus tôt...,https://fr.web.img6.acsta.net/c_310_420/pictures/18/10/31/14/32/5441251.jpg
27463,Red Light,Terminée,2020-2021,48,1,10,Drame,"Frank Ketelaar, Halina Reijn, Carice van Houten","Carice van Houten, Maaike Neuville, Halina Reijn","Belgique, Pays-Bas",,,3.4,66,"Trois femmes se retrouvent prises dans le monde de la traite d’êtres humains et de la prostitution lorsque le mari d'Esther disparaît soudainement. Venues de milieux complètement différents, ces femmes vont avoir besoin les unes des autres pour se sortir du piège dans lequel elles sont tombées.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/08/22/01/08/2956999.jpg
7550,Scènes de ménages,En cours,Depuis 2009,21,13,16,Comédie,,"Gérard Hernandez, Marion Game, Frederic Bouraly",France,,,3.5,7969,"Découvrez les Scènes de ménages de trois couples de générations différentes : Marion et Cédric les trentenaires, Liliane et José les quinquagénaires, Huguette et Raymond les septuagénaires. Votre couple vous désole ? Vous vous lamentez de vivre seul ? Scènes de ménages va vous aider à relativiser... Emma et Fabien, parents de la petite Chloé, intègrent l'aventure en cours de route, révélant un quotidien tout aussi déjanté.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/90/36/40/20236769.jpg
4117,Un Village Français,Terminée,2008-2017,52,7,72,"Drame, Historique","Frédéric Krivine, Philippe Triboit, Emmanuel Daucé","Robin Renucci, Marie Kremer, Emmanuelle Bach",France,,,4.3,1326,"En juin 40, Villeneuve, petite ville du centre de la France, est bouleversée par l'arrivée de l'armée allemande. L'Occupation vient de commencer et va durer cinq ans. Hortense, Jean, Raymond, Marie étaient des Françaises et des Français ordinaires, maris, femmes, notables ou paysans... ils deviendront patriotes, traîtres, collaborateurs ou résistants. Après s'être effondrée, la France se reconstruit jour après jour, mais à l'heure allemande. Avec cette période incertaine et dangereuse de notre histoire s'ouvre une ère nouvelle : aux règles imposées par l'occupant répondent celles de la désobéissance civile ou de la clandestinité. On y a peur, on y a faim, on s'y déchire au nom des valeurs et d'une certaine idée de la France... ou parfois simplement par amour.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/70/60/86/19104748.jpg
22150,Dark Crystal : le temps de la résistance,Annulée,2019,22,1,10,"Aventure, Fantastique","Jeffrey Addiss, Javier Grillo-Marxuach, Will Matthews","Taron Egerton, Anya Taylor-Joy, Nathalie Emmanuel",U.S.A.,5.0,3,4.0,1925,"Le monde de Thra se meurt. Le Cristal est le cœur de Thra, une source de pouvoirs mystérieux endommagée par les Skeksès. Lorsque des Gelfling découvrent l’horrible vérité qui se cache derrière le pouvoir des Skeksès, les feux de la rébellion s’allument et une bataille épique pour la planète commence.",https://fr.web.img5.acsta.net/c_310_420/pictures/19/06/18/12/15/0013937.jpg
21842,Fauda,En cours,Depuis 2015,60,3,36,"Espionnage, Thriller, Action","Lior Raz, Avi Issacharoff","Lior Raz, Shadi Mar'i, Itzik Cohen",Israël,,,3.8,1212,"L'unité de Mista'arvim de Doron traque un terroriste du Hamas, responsable de plusieurs attentats, du nom de Taufiq Khammed, également connu comme Abu Akhmed ou ""La Panthère"".",https://fr.web.img4.acsta.net/c_310_420/pictures/20/02/19/11/09/1953430.jpg
23249,SKAM France,En cours,Depuis 2018,26,10,92,Drame,,"Ayumi Roux, Khalil Ben Gharbia, Lucie Fagedet",France,,,3.6,1068,"A chaque saison, nous suivons le parcours d’un personnage et découvrons au fil des événements, la vie de ce groupe d’amies iconiques, mais aussi celle des garçons qu’elles côtoient.Adaptation de la série ado norvégienne Skam (2015).",https://fr.web.img6.acsta.net/c_310_420/pictures/19/03/08/21/24/2961425.jpg
62,Smallville,Terminée,2001-2011,42,10,218,"Drame, Science fiction, Action","Alfred Gough, Miles Millar","Tom Welling, Allison Mack, Erica Durance","U.S.A., Canada",,,3.2,40514,"Dans une petite bourgade qui a connu une pluie de météorites quelques années plus tôt, le jeune Clark Kent est élevé par une famille de fermiers. Contraint de cacher ses pouvoirs exceptionnels, il va apprendre à les utiliser pour aller au secours de son prochain.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/77/52/11/19670301.jpg
28277,The Silent Sea,En cours,Depuis 2021,45,1,8,"Science fiction, Thriller",Park Eun-kyo,"Doona Bae, Gong Yoo, Joon Lee",Corée du Sud,3.0,3,3.4,429,"Dans un futur proche, toutes les ressources naturelles de la Terre ont été épuisées. Alors que l'humanité est menacée de famine, une équipe spatiale coréenne est envoyée sur la Lune pour tenter de sauver le monde de l'extinction.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/11/23/10/15/2149156.jpg
19941,13 Reasons Why,Terminée,2017-2020,60,4,49,Drame,Brian Yorkey,"Dylan Minnette, Grace Saif, Christian Navarro",U.S.A.,4.1,6,4.1,13230,"Inspirée des best-sellers de Jay Asher, 13 Reasons Why suit Clay Jensen, un adolescent qui découvre sous son porche au retour du lycée une mystérieuse boîte portant son nom. À l'intérieur, des cassettes enregistrées par Hannah Baker, une camarade de classe qui s'est tragiquement suicidée deux semaines auparavant. Les enregistrements révèlent que la jeune fille, dont il était amoureux, a décidé de mettre fin à ses jours pour treize raisons. Clay est-il l'une de ces raisons ?",https://fr.web.img2.acsta.net/c_310_420/pictures/20/05/22/10/17/0850270.jpg
11230,Broadchurch,Terminée,2013-2017,52,3,24,"Drame, Policier",Chris Chibnall,"David Tennant, Olivia Colman, Jodie Whittaker",Grande-Bretagne,,,4.4,4811,"Une petite communauté se retrouve sous les projecteurs des médias après la mort d'un petit garçon. Deux enquêteurs sont chargés de résoudre cette affaire délicate, tout en essayant de garder la presse à distance et de préserver le tourisme. Face à un tel drame, les habitants commencent à s'épier les uns les autres, faisant remonter à la surface bien des secrets...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/96/47/80/20470155.jpg
17264,Jane The Virgin,Terminée,2014-2019,42,5,100,"Comédie, Drame, Romance",Jennie Snyder,"Gina Rodriguez, Justin Baldoni, Brett Dier",U.S.A.,3.7,23,3.7,2874,"Jane, une jeune femme très pieuse, encore vierge et sur le point de se fiancer, se retrouve accidentellement inséminée artificiellement après une suite d'événements improbables. Elle porte l'enfant d'un couple dont le mari, suite à un cancer des testicules, n'avait plus qu'un seul espoir d'être le père naturel de ses enfants. Jane se trouve alors face à un dilemme : devenir leur mère porteuse, garder l'enfant puis l'élever comme le sien, ou avorter ? Adapté de la telenovela vénézuélienne Juana La Virgen.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/11/13/11/24/1406284.jpg
16943,"Léo Matteï, Brigade des mineurs",En cours,Depuis 2013,52,9,32,"Drame, Policier","Michel Alexandre, Jean-Luc Reichmann, Nathalie Lecoultre","Jean-Luc Reichmann, Samira Lachhab, Florence Maury",France,,,2.6,288,"Le Commandant Léo Mattéï est à la tête de la Brigade des Mineurs. Doté d’une grande empathie et d’un sens aigu de la justice, cet ancien flic de la BAC dirige une équipe aussi compétente que dévouée et n’hésite pas à bousculer les conventions pour protéger les mineurs, y compris d’eux-mêmes.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/01/26/11/38/3924271.jpg
263,Medium,Terminée,2005-2011,42,7,130,Drame,Glenn Gordon Caron,"Patricia Arquette, Jake Weber, David Cubitt",U.S.A.,,,2.9,14315,"Médium, Allison Dubois voit et entend les morts. Elle met alors ses dons au service de la police pour résoudre des affaires inexpliquées.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/66/05/18415501.jpg
20622,Sick Note,En cours,Depuis 2017,30,2,14,Comédie,"Nat Saunders, James Serafinowicz","Rupert Grint, Nick Frost, Lindsay Lohan",Grande-Bretagne,,,3.9,256,"Daniel Glass, menteur compulsif, est bloqué dans une relation amoureuse ratée et un travail sans perspective. Lorsqu'il se fait diagnostiquer un cancer, tout le monde se met à mieux s'occuper de lui. Puis il découvre que le pire oncologue du monde, le docteur Ian Glennis, l'avait mal diagnostiqué. Il décide de garder l'information pour lui, ce qui s'avère de plus en plus compliqué.",https://fr.web.img6.acsta.net/c_310_420/pictures/18/11/20/10/03/5878983.jpg
3675,True Blood,Terminée,2008-2014,52,7,80,"Drame, Fantastique, Romance","Brian Buckner, Alan Ball, Mark Hudis","Anna Paquin, Stephen Moyer, Ryan Kwanten",U.S.A.,,,3.9,19755,"Ayant trouvé un substitut pour se nourrir sans tuer (du sang synthétique), les vampires vivent désormais parmi les humains. Sookie, une serveuse capable de lire dans les esprits, tombe sous le charme de Bill, un mystérieux vampire. Une rencontre qui bouleverse la vie de la jeune femme...",https://fr.web.img4.acsta.net/c_310_420/pictures/21/02/11/13/49/5214848.jpg
22848,Chapelwaite,En cours,Depuis 2021,60,1,10,"Drame, Epouvante-horreur","Jason Filardi, Peter Filardi","Adrien Brody, Emily Hampshire, Sirena Gulamgaus",U.S.A.,2.9,6,3.7,151,"Adaptation de la nouvelle "" Celui qui garde le ver "" au sein du recueil Danse macabre (1978) de Stephen King.Le capitaine Charles Boone emménage avec ses trois enfants dans un manoir dont il a hérité dans une petite ville du Maine, après le décès de sa femme. Bientôt, des bruits mystérieux apparaissent. Charles va devoir affronter des secrets de famille terribles afin de mettre un terme à une malédiction qui touche les Boone depuis des générations.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/10/01/13/42/1056526.jpg
23992,Devils,En cours,Depuis 2020,60,2,10,"Drame, Thriller","Ezio Abbate, Elena Bucaccio, Guido Maria Brera","Patrick Dempsey, Alessandro Borghi, Laia Costa","Italie, France, Grande-Bretagne",,,3.9,163,"Massimo Ruggiero est un brillant trader de la NYL, une banque d'investissement américaine basée à Londres. Alors qu'il est en pole position pour devenir Vice CEO, Massimo voit le poste lui échapper au profit d'un autre. Se sentant délaissé par Dominic Morgan, son mentor, Massimo entreprend de le faire tomber avec l'aide de son équipe. Il se retrouve alors pris au milieu d'une guerre financière mettant en péril l'économie européenne.",https://fr.web.img2.acsta.net/c_310_420/pictures/20/04/14/17/12/5946938.jpg
7556,Episodes,Terminée,2011-2017,28,5,41,Comédie,"David Crane, Jeffrey Klarik","Matt LeBlanc, Kathleen Rose Perkins, Stephen Mangan","U.S.A., Grande-Bretagne",4.1,12,3.9,420,"Un couple de scénaristes anglais, qui remporte un beau succès en Grande-Bretagne depuis quatre ans, se laisse convaincre de traverser l'Atlantique pour adapter leur série aux Etats-Unis. Leurs premiers pas dans l'industrie de la télévision américaine, dirigée par des financiers et des investisseurs, se révèlent bien plus compliqués qu'ils ne l'avaient prévu. Et comme si cela ne suffisait pas : ils sont forcés de remplacer leur acteur principal par un certain... Matt LeBlanc !",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/79/06/67/20082551.jpg
22906,Godfather of Harlem,En cours,Depuis 2019,60,3,30,"Drame, Historique, Policier","Chris Brancato, Paul Eckstein","Forest Whitaker, Nigél Thatch, Ilfenesh Hadera",U.S.A.,3.5,6,4.1,258,"A Harlem, dans les années 60 : la collision entre la vie criminelle de Bumpy Johnson et le combat pour les droits civiques. Un prequel au film American Gangster.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/07/21/10/14/0285827.jpg
29436,La meilleure version de moi-même,En cours,Depuis 2021,26,1,9,Comédie,"Blanche Gardin, Béatrice Fournera, Noé Debré","Blanche Gardin, Paul Moulin, Louis C.K.",France,3.2,8,3.3,304,"Blanche Gardin est une humoriste à succès. Tout lui réussit mais elle souffre d’un problème digestif chronique qui la fait énormément souffrir. Elle se rend chez un naturopathe adepte de la pensée positive qui lui explique que son problème vient de l’autodérision dont elle fait preuve sur scène. Blanche prend conscience que son salut est dans la bienveillance qu’elle doit enfin exercer vis-à-vis d’elle-même. Elle prend alors une décision radicale : elle arrête l’humour. Elle l’annonce à son agent et sur les réseaux sociaux, et s’engage sur la route du développement personnel, de la quête du bien-être et de la recherche spirituelle afin de devenir une meilleure version d’elle-même.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/11/16/16/48/5284119.jpg
3905,Mentalist,Terminée,2008-2015,42,7,151,"Drame, Policier",Bruno Heller,"Simon Baker, Robin Tunney, Tim Kang",U.S.A.,,,3.9,25941,Un mentaliste utilise ses extraordinaires dons d'observation pour résoudre des crimes en tant que consultant travaillant aux côtés de la police. Une façon pour lui contribuer à la justice et de démasquer le mystérieux tueur en série qui a assassiné son épouse et sa fille...,https://fr.web.img6.acsta.net/c_310_420/pictures/19/05/22/16/28/0961123.jpg
26769,Or de lui,En cours,Depuis 2021,26,1,10,Comédie,Baptiste Lorber,"Ramzy Bedia, Olivia Côte, Marc Riso",France,3.6,5,3.8,141,"Un VRP d’une petite PME de banlieue dont la morne vie se résume à : métro-boulot et mariage raté, découvre un jour un stupéfiant pouvoir : il pond de l’or.",https://fr.web.img4.acsta.net/c_310_420/pictures/21/10/21/10/39/3382503.jpg
