press_name,movie_id,press_rating
Première,188550,3.0
Télérama,188550,3.0
aVoir-aLire.com,188550,3.0
Le Dauphiné Libéré,188550,2.0
Les Fiches du Cinéma,188550,2.0
Positif,188550,2.0
Ciné Live,37967,4.0
L'Humanité,37967,4.0
L'Obs,37967,4.0
Le Figaroscope,37967,4.0
Positif,37967,4.0
Score,37967,4.0
Studio Magazine,37967,1.0
TéléCinéObs,37967,4.0
Télérama,37967,4.0
L'Express,37967,3.0
Le Monde,37967,3.0
Les Inrockuptibles,37967,3.0
MCinéma.com,37967,3.0
Ouest France,37967,3.0
Paris Match,37967,3.0
Première,37967,3.0
Télé 7 Jours,37967,3.0
Cahiers du Cinéma,37967,2.0
Le Journal du Dimanche,37967,2.0
aVoir-aLire.com,37967,2.0
Chronic'art.com,37967,1.0
Libération,37967,1.0
20 Minutes,126922,4.0
CNews,126922,4.0
LCI,126922,4.0
Le Figaro,126922,4.0
Le Monde,126922,4.0
Le Point,126922,4.0
Ouest France,126922,4.0
Rolling Stone,126922,4.0
Télé 7 Jours,126922,4.0
CinemaTeaser,126922,3.0
Ecran Large,126922,3.0
Le Journal du Dimanche,126922,3.0
Première,126922,3.0
Télé Loisirs,126922,3.0
Télérama,126922,3.0
aVoir-aLire.com,126922,3.0
L'Ecran Fantastique,126922,2.0
L'Obs,126922,2.0
Le Dauphiné Libéré,126922,2.0
Les Fiches du Cinéma,126922,2.0
Le Parisien,126922,1.0
Les Inrockuptibles,126922,1.0
Mad Movies,126922,1.0
Positif,126922,1.0
Public,220846,5.0
Positif,220846,4.0
Closer,220846,3.0
Franceinfo Culture,220846,3.0
LCI,220846,3.0
Le Dauphiné Libéré,220846,3.0
Le Journal du Dimanche,220846,3.0
Le Parisien,220846,3.0
Ouest France,220846,3.0
Télé 2 semaines,220846,3.0
Le Monde,220846,2.0
Ouest France,259649,5.0
BIBA,259649,4.0
CNews,259649,4.0
Closer,259649,4.0
Elle,259649,4.0
Femme Actuelle,259649,4.0
Le Parisien,259649,4.0
Positif,259649,4.0
Voici,259649,4.0
L'Express,259649,3.0
La Croix,259649,3.0
La Voix du Nord,259649,3.0
Le Journal du Dimanche,259649,3.0
Première,259649,3.0
Télé Loisirs,259649,3.0
L'Obs,259649,2.0
Les Fiches du Cinéma,259649,1.0
Le Parisien,276680,3.0
La Voix du Nord,276680,2.0
Télérama,276680,1.0
CinemaTeaser,236498,5.0
LCI,236498,5.0
20 Minutes,236498,4.0
Bande à part,236498,4.0
Ecran Large,236498,4.0
GQ,236498,4.0
Le Journal du Dimanche,236498,4.0
Les Inrockuptibles,236498,4.0
Ouest France,236498,4.0
Transfuge,236498,4.0
Télé 2 semaines,236498,4.0
Voici,236498,4.0
aVoir-aLire.com,236498,4.0
Charlie Hebdo,236498,3.0
Critikat.com,236498,3.0
Femme Actuelle,236498,3.0
La Septième Obsession,236498,3.0
Le Dauphiné Libéré,236498,3.0
Les Fiches du Cinéma,236498,3.0
Paris Match,236498,3.0
Studio Ciné Live,236498,3.0
Télérama,236498,3.0
Cahiers du Cinéma,236498,2.0
L'Humanité,236498,2.0
L'Obs,236498,2.0
La Croix,236498,2.0
Le Monde,236498,2.0
Positif,236498,2.0
Chronic'art.com,236498,1.0
L'Express,236498,1.0
Le Figaro,236498,1.0
Le Parisien,236498,1.0
Libération,236498,1.0
VSD,236498,1.0
BIBA,277532,5.0
L'Obs,277532,5.0
Libération,277532,5.0
Public,277532,5.0
20 Minutes,277532,4.0
Bande à part,277532,4.0
CNews,277532,4.0
Dernières Nouvelles d'Alsace,277532,4.0
Ecran Large,277532,4.0
Femme Actuelle,277532,4.0
L'Humanité,277532,4.0
LCI,277532,4.0
La Voix du Nord,277532,4.0
Le Figaro,277532,4.0
Le Journal du Dimanche,277532,4.0
Le Parisien,277532,4.0
Le Point,277532,4.0
Les Inrockuptibles,277532,4.0
Marianne,277532,4.0
Ouest France,277532,4.0
Paris Match,277532,4.0
Positif,277532,4.0
Télé Loisirs,277532,4.0
Télérama,277532,4.0
aVoir-aLire.com,277532,4.0
Closer,277532,3.0
Franceinfo Culture,277532,3.0
Le Monde,277532,3.0
Première,277532,3.0
Télé 7 Jours,277532,3.0
Critikat.com,277532,2.0
La Croix,277532,2.0
Le Parisien,221620,5.0
20 Minutes,221620,4.0
CNews,221620,4.0
Closer,221620,4.0
Ecran Large,221620,4.0
Gala,221620,4.0
Metro,221620,4.0
Paris Match,221620,4.0
Public,221620,4.0
Studio Ciné Live,221620,4.0
VSD,221620,4.0
L'Express,221620,3.0
Le Journal du Dimanche,221620,3.0
Les Fiches du Cinéma,221620,3.0
Télérama,221620,3.0
Voici,221620,3.0
aVoir-aLire.com,221620,3.0
L'Obs,221620,2.0
Positif,221620,2.0
Télé 7 Jours,221620,2.0
Le Dauphiné Libéré,221620,1.0
Le Monde,221620,1.0
Les Inrockuptibles,221620,1.0
Ouest France,221620,1.0
Le Parisien,277936,5.0
Transfuge,277936,5.0
Bande à part,277936,4.0
Cahiers du Cinéma,277936,4.0
Elle,277936,4.0
Les Fiches du Cinéma,277936,4.0
Marie Claire,277936,4.0
Positif,277936,4.0
Télérama,277936,4.0
aVoir-aLire.com,277936,4.0
L'Obs,277936,3.0
Le Monde,277936,3.0
Les Inrockuptibles,277936,3.0
Ouest France,277936,3.0
Paris Match,277936,3.0
Première,277936,3.0
La Croix,277936,2.0
Le Journal du Dimanche,277936,2.0
Libération,277936,2.0
Les Inrockuptibles,181111,3.0
Ouest France,181111,3.0
Positif,181111,3.0
Télérama,181111,3.0
Le Journal du Dimanche,181111,2.0
Le Monde,181111,2.0
Le Parisien,181111,2.0
Les Fiches du Cinéma,181111,2.0
Metro,181111,2.0
TF1 News,181111,2.0
Critikat.com,181111,1.0
Ecran Large,181111,1.0
L'Express,181111,1.0
Le Point,181111,1.0
Libération,181111,1.0
Paris Match,181111,1.0
Studio Ciné Live,181111,1.0
Télé 7 Jours,181111,1.0
aVoir-aLire.com,181111,1.0
20 Minutes,191344,4.0
CinemaTeaser,191344,4.0
L'Obs,191344,4.0
Le Dauphiné Libéré,191344,4.0
Le Figaro,191344,4.0
Le Monde,191344,4.0
Libération,191344,4.0
Ouest France,191344,4.0
Sud Ouest,191344,4.0
Télérama,191344,4.0
aVoir-aLire.com,191344,4.0
Les Fiches du Cinéma,191344,3.0
Les Inrockuptibles,191344,3.0
Studio Ciné Live,191344,3.0
GQ,191344,2.0
Le Journal du Dimanche,191344,2.0
Le Parisien,191344,2.0
Positif,191344,2.0
L'Express,191344,1.0
Culturopoing.com,259283,4.0
L'Humanité,259283,4.0
L'Obs,259283,4.0
Le Figaro,259283,4.0
Le Parisien,259283,4.0
Positif,259283,4.0
La Croix,259283,3.0
Le Journal du Dimanche,259283,3.0
Les Fiches du Cinéma,259283,3.0
aVoir-aLire.com,259283,3.0
Cahiers du Cinéma,259283,2.0
Première,259283,2.0
Le Monde,259283,1.0
Libération,259283,1.0
Télérama,259283,1.0
20 Minutes,225850,4.0
Dernières Nouvelles d'Alsace,225850,4.0
Femme Actuelle,225850,4.0
L'Humanité,225850,4.0
La Septième Obsession,225850,4.0
Le Dauphiné Libéré,225850,4.0
Marie Claire,225850,4.0
Ouest France,225850,4.0
Paris Match,225850,4.0
Télé Loisirs,225850,4.0
Cahiers du Cinéma,225850,3.0
L'Obs,225850,3.0
La Croix,225850,3.0
La Voix du Nord,225850,3.0
Le Figaro,225850,3.0
Le Journal du Dimanche,225850,3.0
Le Parisien,225850,3.0
Les Fiches du Cinéma,225850,3.0
Première,225850,3.0
Sud Ouest,225850,3.0
Télérama,225850,3.0
aVoir-aLire.com,225850,3.0
Critikat.com,225850,2.0
Le Monde,225850,2.0
Les Echos,225850,2.0
Les Inrockuptibles,225850,2.0
Positif,225850,2.0
Le Parisien,277955,5.0
Transfuge,277955,5.0
Télé 7 Jours,277955,5.0
20 Minutes,277955,4.0
Dernières Nouvelles d'Alsace,277955,4.0
Femme Actuelle,277955,4.0
L'Obs,277955,4.0
La Voix du Nord,277955,4.0
Le Dauphiné Libéré,277955,4.0
Le Figaro,277955,4.0
Le Point,277955,4.0
Les Echos,277955,4.0
Marianne,277955,4.0
Ouest France,277955,4.0
Paris Match,277955,4.0
Télé 2 semaines,277955,4.0
Télé Loisirs,277955,4.0
Télérama,277955,4.0
Voici,277955,4.0
Bande à part,277955,3.0
Cahiers du Cinéma,277955,3.0
Critikat.com,277955,3.0
La Croix,277955,3.0
Le Journal du Dimanche,277955,3.0
Les Fiches du Cinéma,277955,3.0
Positif,277955,3.0
Première,277955,3.0
Sud Ouest,277955,3.0
aVoir-aLire.com,277955,3.0
Le Monde,277955,2.0
Les Inrockuptibles,277955,2.0
20 Minutes,105557,4.0
Cahiers du Cinéma,105557,4.0
Chronic'art.com,105557,4.0
Ciné Live,105557,4.0
L'Express,105557,4.0
MCinéma.com,105557,4.0
Mad Movies,105557,4.0
Metro,105557,4.0
Africultures.com,105557,3.0
Le Journal du Dimanche,105557,3.0
Le Monde,105557,3.0
Le Parisien,105557,3.0
Libération,105557,3.0
TéléCinéObs,105557,3.0
aVoir-aLire.com,105557,3.0
Les Inrockuptibles,105557,2.0
Ouest France,105557,2.0
Positif,105557,2.0
Télérama,105557,2.0
Paris Match,105557,1.0
Le Point,130771,4.0
Dvdrama,130771,3.0
L'Humanité,130771,3.0
Ciné Live,130771,2.0
Metro,130771,2.0
Ouest France,130771,2.0
Positif,130771,2.0
Première,130771,2.0
20 Minutes,130771,1.0
Chronic'art.com,130771,1.0
L'Express,130771,1.0
L'Obs,130771,1.0
Le Journal du Dimanche,130771,1.0
Le Monde,130771,1.0
Le Parisien,130771,1.0
Les Inrockuptibles,130771,1.0
Studio Magazine,130771,1.0
Télé 7 Jours,130771,1.0
TéléCinéObs,130771,1.0
Télérama,130771,1.0
Chronic'art.com,41769,5.0
Cine Libre,41769,5.0
Les Inrockuptibles,41769,2.0
MCinéma.com,41769,5.0
Ciné Live,41769,4.0
L'Express,41769,4.0
Le Point,41769,4.0
Obejctif-Cinema.com,41769,2.0
Positif,41769,2.0
Première,41769,2.0
Studio Magazine,41769,4.0
Cinopsis.com,41769,3.0
Le Figaro,41769,3.0
Zurban,41769,3.0
Cahiers du Cinéma,41769,2.0
L'Obs,41769,2.0
Le Figaroscope,41769,2.0
TéléCinéObs,41769,2.0
Télérama,41769,2.0
Le Monde,1214,5.0
L'Obs,1214,4.0
Le Point,1214,4.0
Télérama,1214,4.0
Ciné Live,19776,5.0
FHM,19776,5.0
L'Ecran Fantastique,19776,5.0
Le Point,19776,5.0
Première,19776,5.0
Chronic'art.com,19776,4.0
Cinopsis.com,19776,4.0
Le Figaro,19776,4.0
Le Figaroscope,19776,4.0
Le Parisien,19776,4.0
Positif,19776,4.0
Studio Magazine,19776,4.0
Télérama,19776,3.0
Cahiers du Cinéma,19776,3.0
Fluctuat.net,19776,3.0
L'Express,19776,3.0
L'Obs,19776,2.0
Libération,19776,3.0
Mad Movies,19776,3.0
L'Evénement,19776,2.0
Le Monde,19776,2.0
Les Echos,19776,2.0
Les Inrockuptibles,19776,2.0
CNews,47133,4.0
Closer,47133,4.0
Le Parisien,47133,4.0
Le Figaro,47133,3.0
Le Journal du Dimanche,47133,3.0
aVoir-aLire.com,47133,3.0
Ecran Large,47133,2.0
L'Obs,47133,2.0
La Voix du Nord,47133,1.0
Le Monde,47133,1.0
Sud Ouest,47133,1.0
Télérama,47133,1.0
Voici,47133,1.0
Brazil,55982,5.0
Cahiers du Cinéma,55982,5.0
Chronic'art.com,55982,5.0
Ciné Live,55982,5.0
L'Express,55982,5.0
L'Humanité,55982,4.0
Le Monde,55982,5.0
Le Parisien,55982,5.0
Le Point,55982,5.0
Les Inrockuptibles,55982,5.0
Libération,55982,4.0
Ouest France,55982,5.0
Paris Match,55982,5.0
Première,55982,5.0
Score,55982,5.0
The Hollywood Reporter,55982,5.0
TéléCinéObs,55982,5.0
Télérama,55982,4.0
Zurban,55982,4.0
aVoir-aLire.com,55982,5.0
Studio Magazine,55982,4.0
Le Figaroscope,55982,3.0
Rolling Stone,55982,3.0
Télé 7 Jours,55982,3.0
Le Figaro,55982,2.0
MCinéma.com,55982,2.0
Variety,55982,2.0
20 Minutes,125054,5.0
Cahiers du Cinéma,125054,5.0
L'Ecran Fantastique,125054,5.0
L'Express,125054,5.0
Le Dauphiné Libéré,125054,5.0
Le Point,125054,5.0
Les Inrockuptibles,125054,5.0
Mad Movies,125054,5.0
Marianne,125054,5.0
Metro,125054,5.0
Positif,125054,5.0
Première,125054,5.0
Télérama,125054,1.0
aVoir-aLire.com,125054,5.0
Charlie Hebdo,125054,4.0
Closer,125054,4.0
Critikat.com,125054,4.0
Gala,125054,4.0
L'Obs,125054,4.0
La Septième Obsession,125054,4.0
Le Monde,125054,4.0
Studio Ciné Live,125054,4.0
TF1 News,125054,4.0
Libération,125054,3.0
Rolling Stone,55603,5.0
aVoir-aLire.com,55603,5.0
Ciné Live,55603,4.0
Elle,55603,4.0
L'Ecran Fantastique,55603,4.0
Le Figaroscope,55603,4.0
Mad Movies,55603,4.0
Score,55603,4.0
Télé 7 Jours,55603,4.0
Le Journal du Dimanche,55603,3.0
Le Monde,55603,3.0
Ouest France,55603,3.0
Paris Match,55603,3.0
Studio Magazine,55603,3.0
Cahiers du Cinéma,55603,2.0
Chronic'art.com,55603,2.0
Fluctuat.net,55603,2.0
Le Figaro,55603,2.0
Le Parisien,55603,2.0
Le Point,55603,2.0
MCinéma.com,55603,2.0
Positif,55603,2.0
Première,55603,2.0
Télérama,55603,2.0
L'Humanité,55603,1.0
Les Inrockuptibles,55603,1.0
TéléCinéObs,55603,1.0
20 Minutes,286901,4.0
Dernières Nouvelles d'Alsace,286901,4.0
Le Dauphiné Libéré,286901,4.0
Le Parisien,286901,4.0
Positif,286901,4.0
Voici,286901,4.0
L'Obs,286901,3.0
La Voix du Nord,286901,3.0
Le Journal du Dimanche,286901,3.0
Les Echos,286901,3.0
Les Fiches du Cinéma,286901,3.0
Mad Movies,286901,3.0
Sud Ouest,286901,3.0
Cahiers du Cinéma,286901,2.0
La Croix,286901,2.0
Le Monde,286901,2.0
Première,286901,1.0
Télérama,286901,1.0
Critikat.com,28201,5.0
Ecran Large,28201,5.0
France Soir,28201,5.0
L'Obs,28201,5.0
Le Journal du Dimanche,28201,5.0
Le Monde,28201,5.0
Positif,28201,5.0
aVoir-aLire.com,28201,5.0
L'Humanité,28201,4.0
Le Figaro,28201,3.0
20 Minutes,215094,4.0
Bande à part,215094,4.0
CNews,215094,4.0
GQ,215094,4.0
La Voix du Nord,215094,4.0
Le Figaro,215094,4.0
Le Journal du Dimanche,215094,4.0
Le Journal du Geek,215094,4.0
Le Parisien,215094,4.0
Les Fiches du Cinéma,215094,4.0
Ouest France,215094,4.0
Paris Match,215094,4.0
Rolling Stone,215094,4.0
Cahiers du Cinéma,215094,3.0
Ecran Large,215094,3.0
Filmsactu,215094,3.0
Franceinfo Culture,215094,3.0
L'Ecran Fantastique,215094,3.0
L'Express,215094,3.0
La Croix,215094,3.0
Les Inrockuptibles,215094,3.0
Mad Movies,215094,3.0
Première,215094,3.0
Télé 7 Jours,215094,3.0
L'Obs,215094,2.0
La Septième Obsession,215094,2.0
Le Monde,215094,2.0
Le Point,215094,2.0
Libération,215094,2.0
Positif,215094,2.0
Sud Ouest,215094,2.0
Télérama,215094,2.0
aVoir-aLire.com,215094,2.0
Critikat.com,215094,1.0
Le Parisien,8488,5.0
Mad Movies,8488,5.0
Cahiers du Cinéma,8488,4.0
Critikat.com,8488,4.0
Télé 7 Jours,8488,4.0
Le Monde,8488,3.0
Libération,8488,2.0
Positif,8488,2.0
Télérama,8488,2.0
Bande à part,290327,5.0
Cahiers du Cinéma,290327,4.0
Critikat.com,290327,4.0
L'Obs,290327,4.0
La Croix,290327,4.0
Le Figaro,290327,4.0
Le Journal du Dimanche,290327,4.0
Le Monde,290327,4.0
Les Fiches du Cinéma,290327,4.0
Libération,290327,4.0
Ouest France,290327,4.0
Positif,290327,4.0
Télérama,290327,4.0
Première,290327,3.0
Ciné Live,108783,5.0
Le Journal du Dimanche,108783,5.0
Paris Match,108783,5.0
Elle,108783,4.0
L'Express,108783,4.0
Le Parisien,108783,4.0
Positif,108783,4.0
Première,108783,4.0
Studio Magazine,108783,4.0
Télé 7 Jours,108783,4.0
TéléCinéObs,108783,4.0
Chronic'art.com,108783,3.0
Le Monde,108783,3.0
Libération,108783,3.0
MCinéma.com,108783,3.0
Score,108783,3.0
aVoir-aLire.com,108783,3.0
Le Figaro,108783,2.0
Le Figaroscope,108783,2.0
Télérama,108783,2.0
L'Humanité,108783,1.0
Les Echos,280802,5.0
Les Fiches du Cinéma,280802,5.0
Marianne,280802,5.0
Positif,280802,5.0
Première,280802,5.0
Télérama,280802,5.0
Voici,280802,5.0
aVoir-aLire.com,280802,5.0
Bande à part,280802,4.0
Dernières Nouvelles d'Alsace,280802,4.0
Femme Actuelle,280802,4.0
L'Humanité,280802,4.0
L'Obs,280802,4.0
La Croix,280802,4.0
Le Dauphiné Libéré,280802,4.0
Le Figaro,280802,4.0
Le Journal du Dimanche,280802,4.0
Le Parisien,280802,4.0
Libération,280802,4.0
Marie Claire,280802,4.0
Transfuge,280802,4.0
Cahiers du Cinéma,280802,3.0
Critikat.com,280802,3.0
Les Inrockuptibles,280802,3.0
Sud Ouest,280802,3.0
Le Monde,280802,2.0
Cahiers du Cinéma,12032,5.0
Le Monde,12032,5.0
Libération,12032,5.0
Télérama,12032,5.0
Positif,12032,4.0
Positif,4449,5.0
aVoir-aLire.com,4449,5.0
L'Obs,4449,4.0
Le Figaroscope,4449,4.0
Le Point,4449,4.0
Zurban,4449,4.0
Première,4449,3.0
CinemaTeaser,198771,5.0
Metro,198771,5.0
Public,198771,5.0
Studio Ciné Live,198771,5.0
Voici,198771,5.0
aVoir-aLire.com,198771,5.0
Culturopoing.com,198771,4.0
Filmsactu,198771,4.0
Franceinfo Culture,198771,4.0
L'Obs,198771,4.0
Le Dauphiné Libéré,198771,4.0
Le Journal du Dimanche,198771,4.0
Les Fiches du Cinéma,198771,4.0
Paris Match,198771,4.0
Positif,198771,4.0
Première,198771,4.0
TF1 News,198771,4.0
Télé 7 Jours,198771,4.0
Closer,198771,3.0
Critikat.com,198771,3.0
Les Inrockuptibles,198771,3.0
Mad Movies,198771,3.0
Télérama,198771,3.0
Le Monde,198771,1.0
L'Ecran Fantastique,208692,5.0
20 Minutes,208692,4.0
Dernières Nouvelles d'Alsace,208692,4.0
Public,208692,4.0
Critikat.com,208692,3.0
Ecran Large,208692,3.0
Le Dauphiné Libéré,208692,3.0
Le Journal du Dimanche,208692,3.0
Télérama,208692,3.0
aVoir-aLire.com,208692,3.0
CinemaTeaser,208692,2.0
IGN France,208692,2.0
L'Obs,208692,2.0
Le Parisien,208692,2.0
Première,208692,2.0
Cahiers du Cinéma,208692,1.0
Le Figaro,208692,1.0
Mad Movies,208692,1.0
Le Parisien,274143,4.0
Libération,274143,4.0
Ouest France,274143,4.0
Ecran Large,274143,3.0
Le Monde,274143,3.0
Les Fiches du Cinéma,274143,3.0
Première,274143,3.0
Télé 7 Jours,274143,3.0
Télé Loisirs,274143,3.0
Télérama,274143,3.0
Le Dauphiné Libéré,274143,2.0
Les Inrockuptibles,274143,2.0
Positif,274143,2.0
Ecran Large,287061,4.0
Elle,287061,4.0
L'Humanité,287061,4.0
Le Figaro,287061,4.0
Les Echos,287061,4.0
Marie Claire,287061,4.0
Ouest France,287061,4.0
Positif,287061,4.0
Transfuge,287061,4.0
Critikat.com,287061,3.0
L'Obs,287061,3.0
La Croix,287061,3.0
La Voix du Nord,287061,3.0
Le Parisien,287061,3.0
Les Fiches du Cinéma,287061,3.0
Première,287061,3.0
Sud Ouest,287061,3.0
Télé Loisirs,287061,3.0
Cahiers du Cinéma,287061,2.0
Le Journal du Dimanche,287061,2.0
Les Inrockuptibles,287061,2.0
Libération,287061,2.0
Télérama,287061,1.0
Positif,273063,5.0
20 Minutes,273063,4.0
CinemaTeaser,273063,4.0
Ecran Large,273063,4.0
Elle,273063,4.0
L'Obs,273063,4.0
Les Inrockuptibles,273063,4.0
Libération,273063,4.0
Mad Movies,273063,4.0
Télérama,273063,4.0
La Croix,273063,3.0
Rolling Stone,273063,3.0
Télé 7 Jours,273063,3.0
Cahiers du Cinéma,273063,2.0
Critikat.com,273063,2.0
L'Humanité,273524,5.0
aVoir-aLire.com,273524,5.0
20 Minutes,273524,4.0
Bande à part,273524,1.0
Cahiers du Cinéma,273524,4.0
Dernières Nouvelles d'Alsace,273524,4.0
Femme Actuelle,273524,4.0
Franceinfo Culture,273524,4.0
L'Obs,273524,4.0
La Croix,273524,4.0
La Voix du Nord,273524,4.0
Le Dauphiné Libéré,273524,4.0
Le Parisien,273524,4.0
Les Inrockuptibles,273524,4.0
Libération,273524,4.0
Marianne,273524,4.0
Positif,273524,4.0
Télérama,273524,4.0
Voici,273524,4.0
Les Echos,273524,3.0
Paris Match,273524,3.0
Critikat.com,273524,2.0
Culturopoing.com,273524,2.0
Le Journal du Dimanche,273524,2.0
Le Monde,273524,2.0
Les Fiches du Cinéma,273524,2.0
Transfuge,273524,2.0
Le Figaro,273524,1.0
Ouest France,273524,1.0
Première,273524,1.0
Ciné Live,114851,4.0
L'Ecran Fantastique,114851,4.0
L'Humanité,114851,4.0
La Croix,114851,4.0
Le Parisien,114851,4.0
Les Inrockuptibles,114851,4.0
Première,114851,4.0
L'Express,114851,3.0
Le Journal du Dimanche,114851,3.0
Le Point,114851,3.0
Metro,114851,3.0
Télé 7 Jours,114851,3.0
TéléCinéObs,114851,3.0
Télérama,114851,3.0
Le Figaroscope,114851,2.0
Libération,114851,2.0
MCinéma.com,114851,2.0
Paris Match,114851,2.0
Positif,114851,2.0
Studio Magazine,114851,2.0
Charlie Hebdo,114851,1.0
20 Minutes,229490,5.0
Bande à part,229490,5.0
Charlie Hebdo,229490,5.0
Closer,229490,5.0
Elle,229490,5.0
Filmsactu,229490,5.0
Franceinfo Culture,229490,5.0
L'Humanité,229490,5.0
La Croix,229490,5.0
Le Dauphiné Libéré,229490,5.0
Le Figaroscope,229490,5.0
Le Journal du Dimanche,229490,5.0
Marianne,229490,5.0
Ouest France,229490,5.0
Paris Match,229490,5.0
Positif,229490,5.0
Première,229490,5.0
Studio Ciné Live,229490,5.0
Sud Ouest,229490,5.0
Transfuge,229490,5.0
Télé 2 semaines,229490,5.0
Télé Loisirs,229490,5.0
Télérama,229490,1.0
VSD,229490,5.0
Voici,229490,5.0
Cahiers du Cinéma,229490,4.0
Culturopoing.com,229490,4.0
Femme Actuelle,229490,4.0
L'Express,229490,4.0
L'Obs,229490,4.0
Le Figaro,229490,4.0
Les Fiches du Cinéma,229490,4.0
Les Inrockuptibles,229490,4.0
Libération,229490,4.0
Public,229490,4.0
Télé 7 Jours,229490,4.0
Le Monde,229490,3.0
aVoir-aLire.com,229490,3.0
Critikat.com,229490,2.0
La Septième Obsession,229490,1.0
Le Parisien,194075,5.0
Marianne,194075,5.0
20 Minutes,194075,4.0
Bande à part,194075,4.0
Charlie Hebdo,194075,4.0
Elle,194075,4.0
Femme Actuelle,194075,4.0
L'Ecran Fantastique,194075,4.0
L'Express,194075,4.0
L'Obs,194075,4.0
LCI,194075,4.0
La Voix du Nord,194075,4.0
Le Dauphiné Libéré,194075,4.0
Le Figaro,194075,4.0
Le Journal du Dimanche,194075,4.0
Les Fiches du Cinéma,194075,4.0
Les Inrockuptibles,194075,4.0
Libération,194075,4.0
Mad Movies,194075,4.0
Ouest France,194075,4.0
Positif,194075,4.0
Public,194075,4.0
Studio Ciné Live,194075,4.0
Sud Ouest,194075,4.0
Télérama,194075,4.0
Voici,194075,4.0
Cahiers du Cinéma,194075,3.0
Critikat.com,194075,3.0
L'Humanité,194075,3.0
La Croix,194075,3.0
aVoir-aLire.com,194075,3.0
CinemaTeaser,194075,2.0
Ecran Large,194075,2.0
Le Monde,194075,2.0
Elle,237510,2.0
Femme Actuelle,237510,5.0
Franceinfo Culture,237510,5.0
La Croix,237510,5.0
Le Dauphiné Libéré,237510,5.0
Le Monde,237510,5.0
Télérama,237510,1.0
CNews,237510,4.0
Cahiers du Cinéma,237510,4.0
CinemaTeaser,237510,4.0
L'Express,237510,4.0
L'Obs,237510,4.0
LCI,237510,2.0
Le Figaro,237510,4.0
Le Journal du Dimanche,237510,4.0
Le Parisien,237510,1.0
Les Inrockuptibles,237510,4.0
Ouest France,237510,4.0
Positif,237510,4.0
Première,237510,4.0
Public,237510,4.0
aVoir-aLire.com,237510,4.0
Bande à part,237510,3.0
Critikat.com,237510,3.0
Culturopoing.com,237510,3.0
GQ,237510,3.0
Les Fiches du Cinéma,237510,3.0
Paris Match,237510,3.0
Studio Ciné Live,237510,3.0
Télé 2 semaines,237510,3.0
Voici,237510,3.0
Chronic'art.com,237510,2.0
L'Humanité,237510,2.0
La Voix du Nord,237510,2.0
Sud Ouest,237510,2.0
Ecran Large,237510,1.0
La Septième Obsession,237510,1.0
Libération,237510,1.0
Transfuge,237510,1.0
VSD,237510,1.0
CNews,139628,5.0
Culturopoing.com,139628,5.0
Ecran Large,139628,5.0
L'Obs,139628,5.0
La Septième Obsession,139628,5.0
La Voix du Nord,139628,5.0
Le Figaro,139628,5.0
Le Monde,139628,5.0
Le Parisien,139628,5.0
Mad Movies,139628,5.0
Marianne,139628,5.0
Rolling Stone,139628,5.0
Télérama,139628,5.0
aVoir-aLire.com,139628,5.0
Bande à part,139628,4.0
Cahiers du Cinéma,139628,4.0
Critikat.com,139628,4.0
L'Express,139628,4.0
Les Inrockuptibles,139628,4.0
CinemaTeaser,139628,3.0
GQ,139628,3.0
Le Journal du Geek,139628,3.0
Libération,139628,2.0
Bande à part,229070,5.0
Closer,229070,5.0
Femme Actuelle,229070,5.0
Le Parisien,229070,5.0
CNews,229070,4.0
Le Dauphiné Libéré,229070,4.0
Le Journal du Dimanche,229070,4.0
Libération,229070,4.0
Marianne,229070,4.0
Ouest France,229070,4.0
Paris Match,229070,4.0
Sud Ouest,229070,4.0
Transfuge,229070,4.0
Voici,229070,4.0
aVoir-aLire.com,229070,4.0
L'Express,229070,3.0
La Croix,229070,3.0
Les Fiches du Cinéma,229070,3.0
Rolling Stone,229070,3.0
Télé 7 Jours,229070,3.0
Télérama,229070,3.0
CinemaTeaser,229070,2.0
Critikat.com,229070,2.0
L'Obs,229070,2.0
Studio Ciné Live,229070,2.0
VSD,229070,2.0
L'Humanité,229070,1.0
La Voix du Nord,229070,1.0
Le Figaro,229070,1.0
Le Monde,229070,1.0
Les Inrockuptibles,229070,1.0
Cahiers du Cinéma,262272,5.0
Ecran Large,262272,5.0
GQ,262272,5.0
La Voix du Nord,262272,5.0
Le Monde,262272,4.0
Le Parisien,262272,5.0
Les Inrockuptibles,262272,5.0
Libération,262272,5.0
Positif,262272,5.0
20 Minutes,262272,4.0
Closer,262272,4.0
Critikat.com,262272,4.0
Dernières Nouvelles d'Alsace,262272,4.0
Femme Actuelle,262272,4.0
Franceinfo Culture,262272,4.0
L'Obs,262272,4.0
Le Figaro,262272,4.0
Le Journal du Dimanche,262272,4.0
Le Point,262272,4.0
Les Fiches du Cinéma,262272,4.0
Ouest France,262272,4.0
Première,262272,4.0
Sud Ouest,262272,4.0
Télérama,262272,4.0
Bande à part,262272,3.0
CNews,262272,3.0
Rolling Stone,262272,3.0
Voici,262272,3.0
La Septième Obsession,262272,1.0
Excessif,191442,5.0
20 Minutes,191442,4.0
Ecran Large,191442,4.0
L'Express,191442,4.0
Le Parisien,191442,4.0
Première,191442,4.0
TéléCinéObs,191442,4.0
Elle,191442,3.0
Le Figaroscope,191442,3.0
Le Journal du Dimanche,191442,3.0
