id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
24186,The Cry,Terminée,Depuis2018,60,1,4,"Drame, Thriller",Jacquelin Perske,"Jenna Coleman, Ewen Leslie, Asher Keddie","Grande-Bretagne, Australie",4.0,5,3.7,110,"Dans une petite ville côtière d'Australie, un bébé disparaît. Ce tragique évènement va alors fortement fragiliser le jeune couple que forment Joanna et Alistair. Ensemble ils voient leur mariage s'effondrer tandis que leur vie privée se retrouve exposée aux yeux du grand public...",https://fr.web.img2.acsta.net/c_310_420/pictures/21/03/16/12/38/1132206.jpg
23611,The Day,En cours,Depuis 2018,52,1,12,"Drame, Thriller","Jonas Geirnaert, Julie Mahieu","Sophie Decleir, Titus de Voogdt, Maaike Neuville",Belgique,,,3.7,54,"Les événements angoissants d’une prise d’otage dans une petite banque lors d’une froide journée d’hiver. D’un côté, le point de vue des négociateurs de la police qui doivent gérer la crise. De l’autre, les mêmes événements vus à travers les yeux des criminels et de leurs victimes.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/09/05/15/27/2578141.jpg
29808,The Defective,En cours,Depuis 2021,18,1,16,"Science fiction, Action, Animation",,,Chine,,,3.0,1,"Dans l'ère du Nouveau Calendrier Stellaire, l'Alliance Interstellaire établit le système du ""Jardin d'Eden"" pour libérer l'humanité de la douleur et de la souffrance. Cependant, 1 % des habitants des huit systèmes stellaires sont toujours incapables d'accéder au jardin d'Eden et sont bannis dans la huitième galaxie, où ils sont réduits au statut de ""défectueux"". À cette époque, Lin Jingheng, le Général de l'Alliance, a été piégé et envoyé dans la huitième galaxie, où il a rencontré Lu Bixing, un jeune homme passionné d'éducation. Plus tard, lorsque l'Alliance s'effondre et que les pirates se déchaînent, ils doivent mener les ""défectueux"" dans une aventure intergalactique pour élucider le mystère.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/08/05/11/05/4524164.jpg
23292,The Defiant Ones,Terminée,2017,60,1,4,"Documentaire, Musical","Lasse Järvi, Allen Hughes","Dr. Dre, Jimmy Iovine, Kendrick Lamar",U.S.A.,,,4.0,77,"Mis en scène autour de plusieurs événements marquants de ces quatre dernières décennies, The Defiant Ones raconte l’improbable collaboration entre Jimmy Lovine et Dr.Dre. A travers leur appropriation de la culture contemporaine, cette surprenante association est née aussi bien dans les studios d’enregistrements que dans des lieux moins communs tels que les tribunaux, les entreprises et les foyers les plus modestes.",https://fr.web.img6.acsta.net/c_310_420/pictures/18/03/01/11/04/3073743.jpg
26222,The End,En cours,Depuis 2020,60,1,10,Drame,Samantha Strauss,"Frances O'Connor, Harriet Walter, Morgan Davies",Grande-Bretagne,,,2.7,10,"Trois générations de femmes d’une même famille sont confrontées aux mêmes obsessions : comment mourir avec dignité, vivre avec le minimum et faire que chaque instant compte.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/02/10/15/30/3431933.jpg
18312,The Erotic Silence Of The American Wife,Annulée,Depuis 2014,,,,"Erotique, Romance",Sally Robinson,,U.S.A.,,,3.1,2,,https://fr.web.img5.acsta.net/c_310_420/pictures/14/10/21/17/05/411041.jpg
11618,The Fear,En cours,Depuis 2012,52,1,4,Drame,,"Peter Mullan, Harry Lloyd, Paul Nicholls",Grande-Bretagne,,,3.2,19,"Rickie Beckett est un ancien patron du crime organisé, devenu entrepreneur, à Brighton. Il poursuit son rêve de reconstruire une zone abandonnée de la ville : West Pier. Mais les choses ne vont pas rester ainsi lorsque la Mafia libanaise envahit la zone et qu'une forme de démence commence à toucher l'homme. Les fils de Rickie tentent de contenir la situation, mais le comportement de leur père ne fait qu'envenimer la situation...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/94/62/03/20373898.jpg
26214,The Fear Index,En cours,Depuis 2022,45,1,,"Drame, Thriller","Paul Andrew Williams, Adrian Hodges, Caroline Bartleet","Josh Hartnett, Leila Farzad, Arsher Ali",Grande-Bretagne,,,,,"Le fondateur du bureau "" Hoffmann Investment Technologies "", un fonds de couverture fictif à Genève, le docteur Alex Hoffmann, a développé une forme révolutionnaire d'intelligence artificielle qui prédit les mouvements sur les marchés financiers avec une précision étonnante. Mais un matin, un individu viole la sécurité élaborée du manoir au bord du lac du docteur. Commence alors pour lui, un cauchemar éveillé !",https://fr.web.img6.acsta.net/c_310_420/pictures/21/12/20/16/18/0809411.jpg
28617,The Goes Wrong Show,En cours,Depuis 2020,30,2,12,Comédie,"Henry Lewis, Jonathan Sayer, Henry Shields","Henry Shields, Bryony Corrigan, Jonathan Sayer",Grande-Bretagne,,,3.6,14,"Une compagnie de théâtre amateur joue une série de pièces télévisées d'une demi-heure, qui finissent toutes très mal.",https://fr.web.img4.acsta.net/c_310_420/pictures/21/03/03/12/41/3882321.jpg
19765,The Heavy Water War : les soldats de l'ombre,Terminée,2015,45,1,6,"Drame, Guerre, Historique",Petter S. Rosenlund,"Espen Klouman Høiner, Christoph Bach, Anna Friel",Norvège,,,3.9,79,"1943, l’Europe est en flammes. La Seconde Guerre Mondiale fait rage.Alors que l’Allemagne nazie entreprend de créer la première bombe atomique, une opération secrète s’organise afin de contrecarrer la menace.Leur objectif : détruire une usine allemande d’Eau Lourde, un composant essentiel à la création de l’arme nucléaire, perché au cœur des montagnes de Norvège.",https://fr.web.img2.acsta.net/c_310_420/pictures/15/09/16/17/28/165116.jpg
29542,The Honor Student at Magic High School,En cours,Depuis 2021,24,1,13,"Comédie, Fantastique, Animation",,"Yuichi Nakamura, Saori Hayami",Japon,,,3.1,3,"Il s'agit d'un spin-off de The Irregular at Magic High School.Cette histoire se focalise sur le point de vue et les expériences de Miyuki Shiba, la jeune sœur de Tatsuya, concernant les événements qui se déroulent dans l'histoire principale.",https://fr.web.img4.acsta.net/c_310_420/pictures/21/06/28/11/50/4111449.jpg
28849,The Hunt for a Killer,Terminée,2020,45,1,6,"Drame, Policier, Thriller",Helene Lindholm,"Anders Beckman, Lotten Roos, Håkan Bengtsson",Suède,,,3.0,11,"En mars 1989, à Hörby, dans le sud de la Suède, le meurtre d’Helén Nilsson, 10 ans, reste non résolu pendant une quinzaine d’année, laissant la communauté et les forces de l’ordre choquées et dans l’incompréhension la plus totale.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/05/24/17/14/1147759.jpg
11951,The Interceptor,En cours,Depuis 2015,60,1,8,"Drame, Policier, Action",Tony Saint,"O. T. Fagbenle, Robert Lonsdale, Anna Skellern",Grande-Bretagne,,,3.0,5,"L'histoire d'une brigade de police top secrète, utilisant des technologies de pointe, dont la mission est de traquer les criminels les plus dangereux d'Angleterre.",https://fr.web.img5.acsta.net/c_310_420/pictures/15/06/10/09/47/521682.jpg
20462,The Kettering Incident,Annulée,2016,52,1,8,Drame,"Vicki Madden, Vincent Sheehan","Elizabeth Debicki, Matthew Le Nevez, Henry Nixon",Australie,,,3.2,19,"Anna Macy se réveille en Tasmanie. Résidant à Londres, elle n’a aucune idée de la manière dont elle est arrivée là... Son retour sur l’île, qu’elle avait quittée suite à la disparition inexpliquée de l’une de ses amies, est de plus mal perçu par la population.",https://fr.web.img4.acsta.net/c_310_420/pictures/16/04/08/10/28/315623.jpg
26503,The Last Narc,Terminée,Depuis2020,,1,,Documentaire,,"Phillip Jordan, Rene Lopez, Jim White",U.S.A.,,,3.0,1,"En 1985, l'agent américain de la DEA Enrique ""Kiki"" Camarena a été enlevé, torturé et assassiné par les barons de la drogue les plus notoires du Mexique. Trente-cinq ans plus tard, trois ex-membres du cartel partagent des détails sans précédent sur ce cas. C'est l'histoire de Camarena, du cartel de la drogue qu'il a infiltré, et du narco qui a tout risqué pour faire éclater la vérité.",https://fr.web.img4.acsta.net/c_310_420/pictures/20/04/30/09/35/0182562.jpg
26466,The Left Right Game,En cours,Depuis 2020,,1,,"Fantastique, Science fiction, Thriller",Jack Anderson,"Aml Ameen, W. Earl Brown, Dayo Okeniyi",U.S.A.,,,,,"D'après le podcast éponyme créé par Jack Anderson.Une journaliste idéaliste tente de se faire un nom en suivant un groupe d'explorateurs paranormaux obsédés par un passe-temps apparemment inoffensif connu sous le nom de "" Left / Right Game "". Son voyage l’emmène dans un monde surnaturel où sa survie et celle du groupe est mise en péril...",https://fr.web.img2.acsta.net/c_310_420/pictures/20/06/22/20/41/4432556.jpg
21815,The Lodge,En cours,Depuis 2016,22,2,25,"Comédie musicale, Famille","Matt Bloom, Dez McCarthy","Sophie Simnett, Thomas Doherty, Luke Newton",Grande-Bretagne,,,3.4,13,"Après le décès de sa mère, Skye, une adolescente de 15 ans, retourne vivre avec son père dans le chalet de son enfance, la North Star Lodge. Au milieu de cette nature irlandaise, Skye doit relever de nombreux défis au quotidien : se faire de nouveaux amis et ""meilleurs ennemis"", se sortir d’un triangle amoureux entre Ben et Sean, et trouver la clé d’un mystère qui bouleversera son existence.",https://fr.web.img6.acsta.net/c_310_420/pictures/17/03/03/15/33/052785.jpg
9324,The Lying Game,Annulée,2011 - 2013,42,2,30,Drame,Charles Pratt Jr.,"Alexandra Chando, Allie Gonino, Blair Redford",U.S.A.,,,3.9,476,"Deux jumelles séparées à la naissance vivent dans deux milieux différents. Lorsque la plus aisée disparaît, l'autre part à sa recherche...",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/83/43/43/20346337.jpg
18192,The Marvel Super Heroes,Terminée,1966,,,,Divers,,,,,,,,,https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
4527,The Mask,Terminée,1995-1997,30,,,"Fantastique, Animation",,"Rob Paulsen, Tim Curry, Emmanuel Curtil",U.S.A.,,,3.2,121,,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/68/57/11/18855074.jpg
25381,The Movies That Made Us,En cours,Depuis 2019,50,3,16,Documentaire,Brian Volk-Weiss,,U.S.A.,,,3.8,70,Spin-off de la série The Toys That Made Us.Les créateurs de films hollywoodiens emblématiques racontent des anecdotes incroyables sur la façon dont leurs histoires simples ont évolué en chefs-d’œuvre inoubliables.,https://fr.web.img3.acsta.net/c_310_420/pictures/19/11/29/09/01/4267294.jpg
6236,The New Batman Adventures,Terminée,1997-1999,22,,,Animation,,,U.S.A.,,,3.9,224,,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/70/76/42/19110469.jpg
22875,The Other Two,En cours,Depuis 2019,30,3,30,Comédie,"Sarah Schneider, Chris Kelly","Drew Tarver, Heléne Yorke, Case Walker",U.S.A.,,,2.9,8,"Un aspirant acteur et sa soeur Brooke, ancienne danseuse pro, tentent de trouver leurs places, alors que leur frère de 13 ans devient soudainement une star d’internet.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/02/15/17/17/0020129.jpg
22674,The Pact,Pilote,2017,30,1,,Comédie dramatique,James Britton,"Sarah Solemani, Brett Goldstein (II)",Grande-Bretagne,,,,,"Deux amis font un pacte : s'ils sont toujours célibataires à 35 ans, ils se marient ensemble. Intérieurement, Amy ne pense pas que ça se réalisera, contrairement à Andy, secrètement amoureux d'elle.",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
3767,The Palace,En cours,Depuis 2008,52,1,8,Drame,Tom Grieves,"Rupert Evans, Jane Asher, Sophie Winkleman",Grande-Bretagne,,,2.9,22,"A 24 ans, Richard IV prend les rênes du Royaume ! Mais la tâche est rude quand on est un jeune homme fêtard qui aime boire, sortir et s'entourer des plus belles filles...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/66/83/94/18958735.jpg
20288,The Plague,En cours,Depuis 2018,50,2,6,"Drame, Historique, Action","Rafael Cobos, Alberto Rodriguez","Pablo Molinero, Patricia López Arnaiz, Sergio Castellanos",Espagne,,,3.3,11,"En 1580, l'hérétique Mateo, condamné par l'Inquisition espagnole, enquête sur le meurtre d'un homme, décédé lors de ce qui semble être un rituel satanique.",https://fr.web.img3.acsta.net/c_310_420/pictures/17/09/22/11/12/4952069.jpg
29765,The Premise,En cours,Depuis 2021,30,1,5,Drame,B.J. Novak,"B.J. Novak, Talia Balsam, Beau Bridges",U.S.A.,,,3.2,14,Série d'anthologie audacieusement ambitieuse de B.J. Novak qui utilise la comédie pour aborder les plus grands enjeux de notre ère contemporaine.,https://fr.web.img2.acsta.net/c_310_420/pictures/21/09/15/20/03/5466040.jpg
26127,The Prince,Annulée,2021,30,1,12,"Comédie, Animation",Gary Janetti,"Orlando Bloom, Alan Cumming, Frances de la Tour",U.S.A.,,,3.1,1,Le quotidien de la famille royale britannique à travers les yeux du jeune prince George.,https://fr.web.img6.acsta.net/c_310_420/pictures/21/08/02/09/27/1026396.jpg
26633,The Prince of Tennis,Terminée,2019,45,1,,Drame,Chia-Liang Liu,"Jun Cao, Chang Cheng Don, Yuchang Peng",Chine,,,3.1,1,"Un prodige du tennis se bat pour réussir sur le court, sans négliger le collège et en montrant la voie aux membres de l'équipe. Inspiré du manga de Takeshi Konomi.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/01/04/04/58/0783091.jpg
23262,The Red Line,Annulée,2019,42,1,8,"Drame, Policier","Erica Weiss, Caitlin Parrish","Noah Wyle, Emayatzy Corinealdi, Aliyah Royale",U.S.A.,,,3.1,1,"Après la mort d'un docteur afro-américain, tué par erreur par un policier blanc, les vies de trois familles, toutes liées par cette bavure, sont complètement bouleversées à jamais.",https://fr.web.img2.acsta.net/c_310_420/pictures/18/05/17/16/50/5130788.jpg
12004,The Red Road,Annulée,2014 - 2015,40,2,12,Drame,"Bridget Carpenter, Aaron Guzikowski","Martin Henderson, Jason Momoa, Julianne Nicholson",U.S.A.,,,3.7,92,"La vie d'un shérif tentant de conjuguer sa vie familiale et son métier difficile. Il doit d'ailleurs très souvent calmer les tensions entre deux communautés : les habitants de la petite ville dans laquelle il a grandi et les Indiens habitant à Ramapo Mountain. Après une tragédie et un incident avec sa femme, il va s'associer avec un membre dangereux de la tribu. Malheureusement, cette alliance reviendra inévitablement les hanter à tous...",https://fr.web.img3.acsta.net/c_310_420/pictures/15/03/16/16/17/139872.jpg
9232,The River,Annulée,2012,42,1,8,"Drame, Thriller","Oren Peli, Michael R. Perry","Bruce Greenwood, Joe Anderson, Leslie Hope",U.S.A.,3.5,11,3.4,509,"Un aventurier célèbre, star de la télévision, est porté disparu lors d'un voyage au fin fond de l'Amazonie. Durant des années, accompagné de sa femme et de son fils, le Dr Emmet Cole a partagé - via son show télé - ses découvertes de contrées éloignées. Aujourd'hui, la chaîne finance une expédition filmée façon télé réalité pour tenter de le retrouver. Une équipe de cameramen suit de près les recherches menées entre autres par la famille et des amis du disparu. Tous embarquent à bord d'un bateau qui remonte l'Amazone et va les amener à faire des rencontres pour le moins effrayantes...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/84/43/00/19842603.jpg
3556,The Sarah Jane Adventures,Terminée,2007-2011,25,5,53,"Fantastique, Famille",Russell T Davies,"Anjli Mohindra, Daniel Anthony, Thomas Knight",Grande-Bretagne,,,4.0,107,"Il y a 30 ans, le Doctor Who l'a abandonnée sur Terre. Aujourd'hui Sarah Jane Smith est devenue journaliste d'investigation et enquête sur des phénomènes étranges...",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/79/97/47/19956556.jpg
25635,The School Nurse Files,En cours,Depuis 2020,50,1,6,"Fantastique, Médical, Drama",Kyoung-mi Lee,"Yu-mi Jung, Joo-hyuk Nam, Joo-young Lee",Corée du Sud,,,3.4,18,"En brandissant son épée lumineuse dans les coins sombres d'un lycée, une infirmière au don particulier protège les élèves de monstres qu'elle seule peut voir.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/09/01/11/59/5773573.jpg
20511,The Secret,Terminée,Depuis2016,52,1,4,"Drame, Thriller",Stuart Urban,"Katherine Kingsley, James Nesbitt, Genevieve O'Reilly",Grande-Bretagne,,,3.1,3,Un dentiste respecté entretient une relation dangereuse avec une professeure. Les deux ont des penchants pour le meurtre et s'associent pour éliminer leurs partenaires respectifs.,https://fr.web.img3.acsta.net/c_310_420/pictures/16/04/25/10/00/247278.jpg
23310,The Singapore Grip,Terminée,2020,60,1,6,"Drame, Historique",Christopher Hampton,"David Morrissey, Jane Horrocks, Georgia Blizzard",Grande-Bretagne,,,3.0,1,"Le marchand de caoutchouc Walter Blackett, sa femme Sylvia, sa fille,  Joan et son fils,Monty,  vivent dans le luxe, loin des problèmes de l'Europe. Mais lorsque le fils de son associé M. Webb se rapproche de Joan et avant de tomber sous le charme de la mystérieuse réfugiée chinoise Vera Chiang.",https://fr.web.img2.acsta.net/c_310_420/pictures/20/09/08/17/25/0203690.jpg
28829,The Slime Diaries,En cours,Depuis 2021,24,1,12,"Comédie, Fantastique, Animation",Fuse,"Okasaki Miho, Takuma Terashima, Megumi Toyoguchi",Japon,,,3.5,12,"Même dans un autre monde, on ne met pas sa vie en jeu à longueur de temps. Il y a beaucoup de travail à faire, qu'il s'agisse de nourrir les siens ou d’élaborer les objets dont on aura besoin pour le prochain combat. Il y a également des moments de détente... et de pitreries ! Découvrez comment Limule et ses amis occupent leurs journées.",https://fr.web.img3.acsta.net/c_310_420/pictures/21/03/23/16/55/5765862.jpg
28020,The Sounds,Terminée,2020,45,1,8,"Drame, Thriller",Sarah-Kate Lynch,"Rachelle LeFevre, Matt Whelan, Anna-Maree Thomas","Canada, Nouvelle-Zélande",,,2.6,12,"Pelorus, village endormi de la Nouvelle-Zélande. Maggie débarque de l’avion en provenance du Canada et retrouve son mari Tom où le couple vient d’emménager pour lancer une nouvelle entreprise. Maggie remarque à quel point les habitants sont chaleureux, mais elle est surtout stupéfaite par le magnifique bateau dans lequel ils vont vivre, et que Tom a nommé d’après sa femme. Fin du conte de fées quelques heures plus tard quand Tom disparaît après une sortie en mer. La police est à sa recherche, Maggie remue ciel et terre pour retrouver son mari, mais plus l’enquête avance, plus les apparences sur ce couple qui semblait si parfait se dissipent pour laisser place à des mensonges, des manipulations, et des secrets indicibles qui refont surface un à un...",https://fr.web.img6.acsta.net/c_310_420/pictures/20/12/17/17/10/3050286.jpg
25464,The Stranded,En cours,Depuis 2019,,1,7,Fantastique,,"Chutawut Phatrakampol, Oabnithi Wiwattanawarang, Chayanit Chansangavej",Thaïlande,,,3.1,35,"Coincés sur une île en plein tsunami, les élèves d'une école prestigieuse comprennent bien vite que personne ne viendra les chercher et qu'ils doivent survivre seuls.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/10/31/07/34/4124848.jpg
29848,The Strongest Sage with the Weakest Crest,En cours,Depuis 2022,24,1,12,"Comédie, Fantastique, Animation",,"Tamaki Nina, Sayumi Suzushiro, Haruka Shiraishi",Japon,,,3.3,13,"Sa force étant limitée par le symbole magique avec lequel il est né, Mathias, le sage le plus puissant du monde, décide que la réincarnation est nécessaire pour devenir le plus fort de tous. À sa renaissance en tant que jeune garçon, Mathias est ravi de découvrir dès son premier essai qu'il est né avec le symbole optimal pour les combats magiques ! Malheureusement, ce monde a des standards extrêmement médiocres en matière de magie, et tout le monde pense qu'il sera toujours voué à échouer. Maintenant, c'est à Mathias de prouver que tout le monde a tort... car il est le sage le plus fort du monde !",https://fr.web.img3.acsta.net/c_310_420/pictures/21/08/09/15/23/4155186.jpg
27834,The Tale of Nokdu,Terminée,2019,63,1,32,"Comédie, Historique, Action",,"Jang Dong-yoon, So-Hyun Kim, Kang Tae-oh",Corée du Sud,,,3.2,7,"Alors qu'il essaie de sauver sa peau, un jeune homme se rend compte que la meilleure planque serait un village de veuves. Il ne lui reste plus qu'à se déguiser en femme !",https://fr.web.img2.acsta.net/c_310_420/pictures/20/12/02/06/21/1453519.png
22627,The Teach,En cours,Depuis 2016,52,2,18,"Drame, Policier",,"Maciej Stuhr, Grzegorz Damiecki, Piotr Glowacki",Pologne,,,3.4,63,"Dans une petite ville polonaise sans histoire, une adolescente est retrouvée morte dans la forêt. Les premiers éléments indiquent un suicide mais l'autopsie révèle rapidement qu'elle a été tuée et qu'elle était enceinte. Pawel Zawadzki, prof de polonais fraîchement arrivé dans le lycée fréquentée par la victime, décide de mener une enquête officieuse. Il se trouve qu'il connaissait la jeune fille...",https://fr.web.img2.acsta.net/c_310_420/pictures/17/09/01/15/54/545979.jpg
11875,The Tomorrow People (2013),Annulée,2013 - 2014,42,1,22,"Drame, Fantastique, Science fiction","Phil Klemmer, Greg Berlanti, Julie Plec","Robbie Amell, Peyton List (I), Luke Mitchell",U.S.A.,2.6,9,4.0,1010,"Un groupe de jeunes gens appelés les ""Tomorrow People"" représentent la prochaine étape dans l'évolution de l'humanité : ils possèdent des pouvoirs, comme celui de communiquer entre eux par télépathie, de lire dans les pensées ou de se téléporter. Lorsque Stephen Jameson, un ado perturbé en pleine mutation, est recueilli par Cara et John, deux des siens qui maîtrisent déjà leurs capacités extraordinaires, il découvre l'histoire complexe de sa famille et son importance au sein de la guerre secrète qui oppose les ""Tomorrow People"" aux ""ULTRA"", un groupe qui veut les capturer pour le bien de l'humanité...",https://fr.web.img2.acsta.net/c_310_420/pictures/15/02/05/13/59/095225.jpg
24763,The Unicorn,Annulée,2019 - 2021,22,2,31,"Comédie, Drame","Bill Martin, Mike Schiff, Grady Cooper","Walton Goggins, Rob Corddry, Omar Benson Miller",U.S.A.,,,2.8,26,"Alors qu'il tente de redonner un sens à sa vie, Wade, veuf depuis un an, découvre qu'il est incapable d'élever ses deux filles seul et que le monde du dating, où il a beaucoup de succès, ne correspond pas tout à fait à ce qu'il imaginait. Heureusement, ses proches le soutiennent dans sa démarche de retrouver le bonheur de la vie à deux.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/05/16/11/54/2384419.jpg
17302,The Unit,Terminée,2011,42,1,12,"Drame, Policier",,"Marte Cristensen, Yasmine Garbi, Nils Jørgen Kaalstad",Norvège,,,3.3,12,"En Norvège, une unité de la police vient d'être créée pour traiter les affaires touchant aux mineurs. Iselin, jeune profileuse fraîche émoulue de l'académie du FBI, doit faire ses preuves.",https://fr.web.img6.acsta.net/c_310_420/pictures/14/02/07/16/26/245094.jpg
7955,The Vanderbilts,Terminée,Depuis2010,,,,"Historique, Biopic",Julian Fellowes,,U.S.A.,,,,,"La dynastie Vanderbilt. Au XIXe siècle, Cornelius Vanderbilt fait fortune dans la construction de lignes de chemins de fer et de nagivations.",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png
11757,The Village,En cours,Depuis 2013,52,2,12,Drame,Peter Moffat,"John Simm, Maxine Peake, Bill Jones (II)",Grande-Bretagne,,,3.6,26,"Naissances et décès, amour et trahison, sexe et religion, bonheur et travail, la mémoire d'un village se façonne avec le temps et résonne avec celle de ses habitants. La vie de Bert Middleton se confond avec celle de ""son"" village. Au crépuscule de sa longue vie, le vieil homme se rappelle les bonheurs et les douleurs, le passé face au présent...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/95/52/42/20411791.jpg
8099,The Whole Truth,Terminée,2010,42,1,13,"Drame, Judiciaire",Tom Donaghy,"Rob Morrow, Maura Tierney, Eamonn Walker",U.S.A.,,,3.1,17,"Vieux amis de Yale, Jimmy Brogan et Kathryn Peale sont désormais rivaux à la Cour de Manhattan. Lui est un des meilleurs avocats de droit pénal de New York, et elle est Chef adjointe au bureau du procureur. Le déroulement des affaires criminelles est ainsi présenté avec les points de vue de la défense et de l'accusation. Les deux parties se livrent à une guerre sans merci dans laquelle la culpabilité ou l'innocence de l'accusé n'a finalement rien à voir avec la vérité. Ce qui importe, c'est ce que pense le jury !",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/78/21/24/19503021.jpg
11516,The Wrong Mans,Terminée,2013-2014,29,2,10,"Comédie, Thriller","James Corden, Mathew Baynton","Mathew Baynton, James Corden, Sarah Solemani","Grande-Bretagne, U.S.A.",,,3.9,168,"Après avoir décroché un téléphone se trouvant sur les lieux d'un accident de voiture, deux employés de bureau trop gentils se retrouvent pris dans un dangereux complot criminel.",https://fr.web.img2.acsta.net/c_310_420/pictures/210/539/21053922_20131030105905512.jpg
4624,Thibaud ou les Croisades,Terminée,1968-1969,26,2,26,Historique,,"Raymond Meunier, André Laurence",France,,,3.4,21,"Au début du XIIème siècle, Thibaud, un croisé accompagné de son écuyer Blanchot, défend la route des pèlerins jusqu'au royaume de Jérusalem, en Palestine.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/68/74/19/18857999.jpg
619,Thierry la Fronde,Terminée,1963-1966,26,4,52,Aventure,Jean-Claude Deret,"Jean-Claude Drouot, Jean-Claude Deret, Clément Michu",France,,,3.2,137,"Le Roi de France, Jean II, est prisonnier en Angleterre. La France est soumise à la terreur dictée par Edouard, le Prince de Galles. Mais un espoir subsiste : Thierry de Janville et ses compagnons, déclarés hors-la-loi, résistent et espèrent le retour de leur bon Roi. Telle est l'épopée de Thierry la Fronde...",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/18/79/18460247.jpg
9223,This Is England '86,Terminée,2010,52,1,4,Drame,,"Vicky McClure, Joseph Gilgun, Andrew Shim",Grande-Bretagne,,,4.2,154,"1986 : Top Gun triomphe dans les salles, la Coupe du Monde de football bat son plein au Mexique, Queen joue à Wembley, Margaret Thatcher est Premier Ministre... et le Royaume-Uni compte 3,4 millions de chômeurs. 1986, c’est aussi l’année où le jeune Shaun quitte l’école et retrouve la bande d’amis avec qui il trainait trois ans plus tôt. À l’époque, il n’était qu’un jeune garçon, devenu malgré lui la mascotte d’ados flirtant avec la mouvance skinhead. Aujourd’hui ado lui-même, il ne rêve que de deux choses : avoir un scooter et une copine ! Ses amis aussi ont grandi : Woody et Lol veulent se marier et emménager ensemble, Milky est secrètement amoureux de Lol, Gadget tombe dans les griffes d’une ""cougar"" avant même que le terme ne soit inventé et Smell tente tant bien que mal de faire comprendre à Shaun qu’elle voudrait être sa copine. Entre deux rendez-vous infructueux à l’agence pour l’emploi, la bande ne pense qu’à faire la fête, et à regarder les matchs de l’équipe d’Angleterre.Mais le retour du père de Lol va donner aux événements une tournure dramatique : la jeune femme cache en effet un terrible secret dont elle va vouloir protéger sa sœur Kelly et son amie Trev.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/85/98/53/19816588.gif
17965,Thor and Loki : Blood Brothers,Terminée,2011,20,1,4,"Fantastique, Action, Animation",John Cassaday,"Jennifer Spriggs, David Blair, Daniel Thorn",U.S.A.,,,2.9,3,"Loki, Dieu de la discorde et fils d'Odin dans la mythologie Scandinave, s'est emparé du trône à Asgard. Afin de gagner le respect d'autrui, il doit affronter son frère Thor, Dieu du tonerre. Parviendra-t-il à éxécuter un membre de sa propre famille ?",https://fr.web.img3.acsta.net/c_310_420/pictures/14/09/04/16/32/245956.jpg
10849,Those Who Kill (US),Annulée,2014,42,1,10,"Drame, Policier, Thriller",Glen Morgan,"Chloë Sevigny, James D'Arcy, Omid Abtahi",U.S.A.,,,3.6,156,"Lorsque des meurtres sont commis sans motifs apparents ou traditionnels et que les méthodes et le comportement des tueurs ne coïncident pas avec ce à quoi les enquêteurs sont habituellement confrontés, deux experts des serial killers, un détective et un profiler, font équipe pour les élucider...",https://fr.web.img5.acsta.net/c_310_420/pictures/14/01/13/14/18/532890.jpg
22082,Three Girls,Terminée,2017,60,1,3,Drame,,"Maxine Peake, Paul Kaye, Jill Halfpenny",Grande-Bretagne,,,3.9,126,"Entre 2008 et 2012, neuf hommes ont été condamnés pour avoir violé des jeunes filles mineures dans la ville de Rochdale. Trois d'entre elles racontent leur expérience traumatisante, leur innocence brisée...",https://fr.web.img5.acsta.net/c_310_420/pictures/17/06/12/15/50/036194.jpg
